FIPS,Latitude,Longitude,adult_obesity_2015,adult_obesity_2016,adult_obesity_2017
40081,35.703118,-96.881392,0.342,0.372,0.388
40083,35.914151,-97.450764,0.342,0.324,0.314
40085,33.957775,-97.245124,0.325,0.346,0.335
40087,35.016414,-97.449811,0.313,0.304,0.315
40089,34.117073,-94.766086,0.355,0.341,0.353
40091,35.369092,-95.671764,0.35,0.355,0.379
40093,36.313119,-98.542015,0.315,0.319,0.316
40095,34.027007,-96.770533,0.343,0.336,0.361
40097,36.303804,-95.235638,0.354,0.354,0.347
40099,34.485766,-97.071557,0.363,0.383,0.397
40101,35.617551,-95.383911,0.339,0.346,0.374
40103,36.384901,-97.236335,0.325,0.335,0.328
40105,36.789615,-95.613312,0.337,0.351,0.364
40107,35.466804,-96.327762,0.321,0.317,0.31
40109,35.554611,-97.409401,0.302,0.301,0.312
40111,35.646879,-95.96458,0.349,0.374,0.38
40113,36.62468,-96.408385,0.353,0.365,0.345
40115,36.835764,-94.802681,0.33,0.328,0.371
40117,36.313704,-96.696669,0.354,0.339,0.339
40119,36.079225,-96.975255,0.282,0.296,0.289
40121,34.92554,-95.74813,0.329,0.326,0.324
40123,34.721071,-96.692738,0.354,0.364,0.356
40125,35.211393,-96.957007,0.372,0.364,0.342
40127,34.377896,-95.408085,0.317,0.312,0.303
40129,35.708554,-99.741572,0.319,0.313,0.328
40131,36.378082,-95.601337,0.307,0.32,0.327
40133,35.158366,-96.602858,0.375,0.36,0.364
40135,35.502435,-94.750757,0.374,0.374,0.325
40137,34.481361,-97.855607,0.308,0.328,0.34
40139,36.741964,-101.488434,0.315,0.313,0.327
40141,34.371085,-98.931701,0.336,0.343,0.334
40143,36.120121,-95.941731,0.305,0.302,0.296
40145,35.963479,-95.5141,0.323,0.343,0.335
40147,36.70438,-95.906155,0.286,0.293,0.332
40149,35.290177,-98.991962,0.377,0.414,0.406
40151,36.765141,-98.868967,0.321,0.323,0.334
40153,36.425619,-99.273661,0.334,0.386,0.386
41001,44.703427,-117.691933,0.243,0.261,0.269
41003,44.490623,-123.426317,0.208,0.197,0.216
41005,45.160493,-122.195127,0.262,0.255,0.253
41007,46.024509,-123.705014,0.284,0.29,0.307
41009,45.941932,-123.081079,0.303,0.321,0.338
41011,43.184193,-124.092557,0.303,0.283,0.304
41013,44.163054,-120.371585,0.267,0.265,0.257
41015,42.466671,-124.211407,0.293,0.29,0.299
41017,43.915118,-121.225575,0.23,0.233,0.241
41019,43.285904,-123.15438,0.343,0.31,0.31
41021,45.381666,-120.211851,0.271,0.274,0.272
41023,44.496326,-119.014057,0.25,0.259,0.296
41025,43.064355,-118.985949,0.307,0.304,0.317
41027,45.511775,-121.655976,0.223,0.245,0.265
41029,42.411782,-122.675797,0.247,0.251,0.256
41031,44.64379,-121.183021,0.304,0.311,0.325
41033,42.385382,-123.597245,0.259,0.263,0.271
41035,42.683761,-121.646168,0.291,0.29,0.299
41037,42.788401,-120.38979,0.323,0.319,0.28
41039,43.928276,-122.897678,0.281,0.273,0.274
41041,44.641076,-123.911183,0.284,0.279,0.285
41043,44.494824,-122.543756,0.313,0.323,0.336
41045,43.1877,-117.603976,0.306,0.285,0.285
41047,44.900898,-122.57626,0.339,0.333,0.341
41049,45.425496,-119.602311,0.271,0.274,0.309
41051,45.547693,-122.417173,0.221,0.205,0.213
41053,44.904395,-123.397329,0.314,0.34,0.345
41055,45.399216,-120.678512,0.271,0.275,0.271
41057,45.455743,-123.759327,0.288,0.273,0.288
41059,45.5912,-118.73388,0.33,0.321,0.318
41061,45.304047,-117.999136,0.257,0.271,0.273
41063,45.593753,-117.18558,0.251,0.25,0.243
41065,45.164536,-121.165069,0.3,0.269,0.255
41067,45.553542,-123.097615,0.256,0.244,0.24
41069,44.736411,-120.026875,0.253,0.265,0.272
41071,45.248138,-123.316117,0.297,0.299,0.278
42001,39.869471,-77.21773,0.31,0.322,0.314
42003,40.46892,-79.98092,0.266,0.258,0.267
42005,40.812379,-79.464128,0.339,0.334,0.359
42007,40.68414,-80.350721,0.31,0.304,0.297
42009,39.997115,-78.48998,0.34,0.348,0.337
42011,40.413957,-75.92686,0.302,0.308,0.322
42013,40.497926,-78.31064,0.331,0.338,0.331
42015,41.791495,-76.502124,0.33,0.327,0.325
42017,40.336887,-75.10706,0.255,0.263,0.257
42019,40.913834,-79.91896,0.3,0.288,0.285
42021,40.494127,-78.715284,0.319,0.292,0.289
42023,41.438289,-78.198315,0.272,0.276,0.279
42025,40.917833,-75.709428,0.356,0.359,0.35
42027,40.90916,-77.84783,0.239,0.253,0.266
42029,39.973965,-75.749732,0.231,0.239,0.23
42031,41.198239,-79.420404,0.334,0.33,0.338
42033,41.000249,-78.473749,0.301,0.329,0.368
42035,41.245301,-77.649141,0.348,0.315,0.324
42037,41.045517,-76.40426,0.346,0.349,0.379
42039,41.68684,-80.107811,0.317,0.341,0.345
42041,40.164782,-77.26344,0.246,0.264,0.276
42043,40.412565,-76.792634,0.337,0.307,0.325
42045,39.91667,-75.398786,0.257,0.251,0.24
42047,41.427334,-78.653938,0.286,0.275,0.285
42049,42.117952,-80.096386,0.291,0.307,0.312
42051,39.914115,-79.644586,0.369,0.362,0.385
42053,41.513304,-79.249705,0.33,0.333,0.321
42055,39.926686,-77.724485,0.321,0.3,0.322
42057,39.910751,-78.122617,0.345,0.329,0.316
42059,39.848983,-80.225694,0.321,0.329,0.334
42061,40.422321,-77.968584,0.315,0.295,0.294
42063,40.651432,-79.087545,0.333,0.361,0.372
42065,41.130287,-78.999044,0.296,0.29,0.315
42067,40.530673,-77.400438,0.306,0.332,0.347
42069,41.44025,-75.609587,0.279,0.3,0.313
42071,40.041992,-76.250198,0.285,0.294,0.293
42073,40.992735,-80.334446,0.326,0.325,0.343
42075,40.367344,-76.458009,0.318,0.311,0.295
42077,40.614241,-75.590627,0.285,0.285,0.301
42079,41.172787,-75.976035,0.301,0.291,0.289
42081,41.343624,-77.055253,0.306,0.299,0.315
42083,41.81459,-78.572463,0.323,0.311,0.319
42085,41.300014,-80.252786,0.321,0.334,0.317
42087,40.61189,-77.620661,0.302,0.318,0.32
42089,41.056233,-75.329037,0.28,0.27,0.288
42091,40.209999,-75.370201,0.236,0.239,0.246
42093,41.029261,-76.665259,0.291,0.322,0.325
42095,40.752791,-75.307447,0.296,0.281,0.286
42097,40.851524,-76.709877,0.346,0.34,0.353
42099,40.39778,-77.266328,0.309,0.329,0.33
42101,40.009376,-75.133346,0.3,0.292,0.298
42103,41.325949,-75.031514,0.294,0.294,0.291
42105,41.748222,-77.894735,0.324,0.324,0.324
42107,40.70369,-76.2178,0.328,0.347,0.351
42109,40.755348,-77.072954,0.314,0.326,0.325
42111,39.981297,-79.028486,0.325,0.345,0.377
42113,41.43979,-76.511525,0.328,0.322,0.311
42115,41.819665,-75.800969,0.342,0.321,0.304
42117,41.766859,-77.257288,0.328,0.31,0.303
42119,40.962179,-77.055475,0.284,0.294,0.282
42121,41.40198,-79.754418,0.329,0.34,0.347
42123,41.843669,-79.313173,0.32,0.33,0.336
42125,40.200005,-80.252132,0.267,0.288,0.283
42127,41.646589,-75.292485,0.313,0.328,0.331
42129,40.311068,-79.466688,0.278,0.284,0.3
42131,41.525137,-76.00878,0.33,0.328,0.334
42133,39.921839,-76.728446,0.316,0.319,0.333
44001,41.705271,-71.285053,0.207,0.213,0.229
44003,41.67775,-71.576314,0.269,0.277,0.288
44005,41.502732,-71.284063,0.213,0.217,0.231
44007,41.870488,-71.578242,0.278,0.276,0.282
44009,41.401162,-71.617612,0.229,0.239,0.239
45001,34.213809,-82.46046,0.346,0.342,0.352
45003,33.549317,-81.63387,0.312,0.32,0.319
45005,32.979784,-81.363421,0.395,0.404,0.411
45007,34.519549,-82.638086,0.335,0.328,0.339
45009,33.203021,-81.053161,0.406,0.411,0.403
45011,33.26068,-81.433753,0.385,0.377,0.368
45013,32.358147,-80.68932,0.22,0.225,0.22
45015,33.2077,-79.953655,0.365,0.365,0.35
45017,33.67478,-80.780347,0.395,0.362,0.353
45019,32.800458,-79.94248,0.262,0.25,0.246
45021,35.049796,-81.607647,0.33,0.346,0.365
45023,34.689345,-81.161249,0.372,0.386,0.361
45025,34.637018,-80.159227,0.354,0.344,0.348
45027,33.664682,-80.217889,0.382,0.398,0.423
45029,32.83498,-80.655345,0.382,0.396,0.39
45031,34.332185,-79.962116,0.341,0.356,0.377
45033,34.390172,-79.374964,0.398,0.386,0.374
45035,33.082186,-80.404697,0.304,0.31,0.339
45037,33.776498,-81.968245,0.338,0.323,0.327
45039,34.395669,-81.127001,0.406,0.401,0.413
45041,34.028535,-79.710233,0.369,0.366,0.341
45043,33.41753,-79.300812,0.348,0.336,0.308
45045,34.892645,-82.372077,0.296,0.285,0.281
45047,34.155796,-82.127876,0.324,0.331,0.335
45049,32.778323,-81.143362,0.434,0.414,0.42
45051,33.909269,-78.976675,0.277,0.287,0.298
45053,32.43059,-81.021627,0.395,0.386,0.37
45055,34.338356,-80.590885,0.309,0.308,0.317
45057,34.686818,-80.703689,0.347,0.326,0.313
45059,34.483477,-82.005657,0.378,0.384,0.408
45061,34.15864,-80.251209,0.414,0.439,0.443
45063,33.892554,-81.272853,0.303,0.317,0.334
45065,33.897605,-82.316192,0.322,0.34,0.352
45067,34.080701,-79.362131,0.398,0.392,0.399
45069,34.601805,-79.677942,0.398,0.374,0.392
45071,34.28973,-81.600053,0.346,0.334,0.355
45073,34.748759,-83.061522,0.31,0.293,0.28
45075,33.436135,-80.802913,0.41,0.406,0.419
45077,34.887362,-82.725368,0.296,0.306,0.302
45079,34.029783,-80.896566,0.322,0.319,0.326
45081,34.005278,-81.727903,0.331,0.36,0.356
45083,34.933239,-81.991053,0.293,0.294,0.305
45085,33.916046,-80.382472,0.347,0.345,0.344
45087,34.690514,-81.615831,0.359,0.368,0.369
45089,33.626463,-79.716475,0.43,0.427,0.425
45091,34.97019,-81.183189,0.282,0.286,0.294
46003,43.724719,-98.577587,0.292,0.307,0.28
46005,44.418265,-98.279422,0.312,0.315,0.32
46007,43.184826,-101.676426,0.377,0.365,0.366
46009,42.986031,-97.885613,0.3,0.328,0.296
46011,44.376675,-96.797797,0.263,0.279,0.274
46013,45.589254,-98.352175,0.295,0.304,0.322
46015,43.72988,-99.092941,0.362,0.354,0.344
46017,44.044306,-99.203998,0.435,0.418,0.42
46019,44.896435,-103.501762,0.281,0.265,0.313
46021,45.782241,-100.027951,0.334,0.325,0.309
46023,43.206185,-98.595143,0.322,0.35,0.336
46025,44.855211,-97.724912,0.32,0.337,0.306
46027,42.912997,-96.979795,0.3,0.292,0.311
46029,44.966324,-97.198843,0.3,0.301,0.312
46031,45.69834,-101.176017,0.39,0.391,0.409
46033,43.684943,-103.46225,0.251,0.287,0.297
46035,43.680439,-98.155868,0.33,0.35,0.343
46037,45.362283,-97.593734,0.344,0.318,0.308
46039,44.75629,-96.690239,0.338,0.327,0.333
46041,45.150005,-100.852218,0.402,0.397,0.399
46043,43.391506,-98.358433,0.275,0.292,0.298
46045,45.41168,-99.205362,0.318,0.296,0.291
46047,43.221504,-103.512102,0.337,0.305,0.317
46049,45.065476,-99.153564,0.286,0.299,0.293
46051,45.172637,-96.772261,0.341,0.32,0.306
46053,43.179094,-99.202158,0.319,0.326,0.322
46055,44.284312,-101.59179,0.32,0.335,0.301
46057,44.680619,-97.178598,0.298,0.32,0.308
46059,44.546713,-99.004575,0.287,0.303,0.299
46061,43.680612,-97.796845,0.269,0.277,0.289
46063,45.596612,-103.473867,0.308,0.313,0.324
46065,44.392258,-99.985846,0.284,0.294,0.283
46067,43.33671,-97.749383,0.309,0.315,0.31
46069,44.537301,-99.492148,0.32,0.314,0.305
46071,43.677294,-101.626455,0.326,0.335,0.348
46073,44.063416,-98.623188,0.278,0.287,0.278
46075,43.95199,-100.686139,0.305,0.302,0.293
46077,44.362969,-97.499313,0.321,0.335,0.338
46079,44.02845,-97.123223,0.28,0.293,0.313
46081,44.353669,-103.796528,0.245,0.251,0.257
46083,43.27942,-96.722286,0.276,0.283,0.287
46085,43.894812,-99.841925,0.347,0.326,0.335
46087,43.678924,-97.362036,0.278,0.275,0.285
46089,45.784249,-99.211421,0.268,0.303,0.273
46091,45.737054,-97.580884,0.296,0.313,0.322
46093,44.606792,-102.715864,0.28,0.281,0.27
46095,43.58493,-100.760598,0.344,0.321,0.324
46097,44.017327,-97.60979,0.321,0.314,0.314
46099,43.667472,-96.795726,0.274,0.279,0.278
46101,44.012429,-96.676054,0.337,0.335,0.329
46103,44.002349,-102.823802,0.276,0.276,0.273
46105,45.483387,-102.467995,0.322,0.341,0.328
46107,45.064276,-99.949631,0.293,0.296,0.292
46109,45.623397,-96.947551,0.349,0.339,0.32
46111,44.021032,-98.092105,0.34,0.304,0.297
46115,44.931034,-98.339644,0.322,0.305,0.314
46117,44.415547,-100.749163,0.325,0.328,0.334
46119,44.722325,-100.131399,0.318,0.321,0.331
46121,43.208172,-100.717204,0.403,0.375,0.38
46123,43.349729,-99.876219,0.329,0.301,0.307
46125,43.30867,-97.150185,0.314,0.328,0.329
46127,42.831106,-96.650829,0.291,0.305,0.304
46129,45.427605,-100.027856,0.307,0.285,0.284
46135,43.006607,-97.388339,0.288,0.285,0.3
46137,44.981666,-101.669225,0.444,0.433,0.42
47001,36.116731,-84.195418,0.326,0.331,0.317
47003,35.51366,-86.458294,0.351,0.337,0.321
47005,36.069253,-88.071212,0.333,0.339,0.324
47007,35.593668,-85.205979,0.338,0.323,0.327
47009,35.688185,-83.922973,0.334,0.341,0.34
47011,35.153914,-84.859414,0.318,0.336,0.349
47013,36.401592,-84.15925,0.328,0.32,0.325
47015,35.808394,-86.062404,0.307,0.316,0.333
47017,35.967896,-88.451659,0.319,0.303,0.324
47019,36.284744,-82.126593,0.287,0.295,0.318
47021,36.25518,-87.100816,0.301,0.328,0.338
47023,35.416639,-88.605505,0.317,0.324,0.32
47025,36.501557,-83.660724,0.345,0.344,0.308
47027,36.545765,-85.545718,0.316,0.334,0.313
47029,35.916198,-83.119223,0.314,0.337,0.344
47031,35.488759,-86.078219,0.356,0.384,0.359
47033,35.811312,-89.135349,0.358,0.345,0.33
47035,35.952398,-84.994761,0.265,0.304,0.292
47037,36.169129,-86.78479,0.308,0.315,0.309
47039,35.603422,-88.107384,0.346,0.378,0.363
47041,35.98222,-85.833596,0.32,0.325,0.318
47043,36.145533,-87.364155,0.349,0.378,0.359
47045,36.054196,-89.398306,0.333,0.353,0.372
47047,35.196993,-89.413803,0.351,0.326,0.311
47049,36.376079,-84.932703,0.375,0.364,0.355
47051,35.155926,-86.099203,0.304,0.306,0.309
47053,35.991694,-88.933776,0.34,0.309,0.323
47055,35.202723,-87.035319,0.351,0.339,0.321
47057,36.277463,-83.509493,0.314,0.32,0.35
47059,36.178998,-82.847746,0.316,0.33,0.298
47061,35.387273,-85.722188,0.279,0.3,0.313
47063,36.218397,-83.266071,0.298,0.302,0.308
47065,35.159186,-85.202296,0.291,0.299,0.302
47067,36.52142,-83.227453,0.298,0.31,0.306
47069,35.218131,-88.989037,0.36,0.386,0.378
47071,35.201893,-88.185696,0.34,0.34,0.319
47073,36.452206,-82.931386,0.345,0.345,0.329
47075,35.58669,-89.282536,0.41,0.413,0.384
47077,35.653995,-88.387674,0.351,0.367,0.348
47079,36.325398,-88.300384,0.365,0.36,0.337
47081,35.802396,-87.467114,0.344,0.32,0.321
47083,36.285777,-87.705605,0.339,0.351,0.332
47085,36.04044,-87.790625,0.346,0.348,0.356
47087,36.354242,-85.674182,0.306,0.32,0.347
47089,36.048479,-83.440966,0.279,0.284,0.342
47091,36.453204,-81.861237,0.313,0.297,0.292
47093,35.992727,-83.937721,0.287,0.287,0.297
47095,36.333905,-89.485537,0.354,0.371,0.375
47097,35.762951,-89.627732,0.39,0.382,0.383
47099,35.220476,-87.396546,0.313,0.333,0.34
47101,35.523244,-87.496983,0.313,0.318,0.343
47103,35.142532,-86.593388,0.308,0.291,0.321
47105,35.73745,-84.316204,0.28,0.278,0.275
47107,35.424471,-84.619963,0.338,0.356,0.337
47109,35.175626,-88.564671,0.359,0.356,0.386
47111,36.537838,-86.001231,0.324,0.349,0.342
47113,35.606056,-88.833424,0.373,0.363,0.343
47115,35.133422,-85.618399,0.283,0.306,0.329
47117,35.468387,-86.765886,0.299,0.329,0.313
47119,35.615696,-87.077763,0.351,0.371,0.336
47121,35.503397,-84.823888,0.303,0.307,0.279
47123,35.447666,-84.249786,0.349,0.361,0.355
47125,36.500354,-87.380887,0.305,0.292,0.29
47127,35.288889,-86.358684,0.335,0.339,0.32
47129,36.138697,-84.639262,0.31,0.309,0.303
47131,36.358175,-89.150175,0.329,0.324,0.336
47133,36.34485,-85.283076,0.316,0.319,0.33
47135,35.659785,-87.877027,0.3,0.327,0.314
47137,36.559364,-85.075741,0.32,0.335,0.331
47139,35.109437,-84.541112,0.325,0.332,0.349
47141,36.140807,-85.496928,0.349,0.339,0.326
47143,35.600587,-84.949552,0.365,0.35,0.304
47145,35.847472,-84.523861,0.34,0.339,0.341
47147,36.52753,-86.869377,0.339,0.351,0.356
47149,35.843369,-86.417213,0.317,0.339,0.33
47151,36.437239,-84.498386,0.296,0.308,0.289
47153,35.372335,-85.410344,0.34,0.3,0.283
47155,35.791284,-83.521955,0.302,0.307,0.306
47157,35.183794,-89.895397,0.35,0.335,0.326
47159,36.25565,-85.942078,0.332,0.355,0.368
47161,36.511756,-87.851548,0.29,0.306,0.314
47163,36.510212,-82.299397,0.331,0.312,0.301
47165,36.470015,-86.458517,0.297,0.284,0.297
47167,35.500297,-89.763708,0.329,0.337,0.354
47169,36.39303,-86.156691,0.338,0.334,0.329
47171,36.100215,-82.418245,0.304,0.318,0.334
47173,36.28414,-83.836088,0.33,0.319,0.31
47175,35.699245,-85.458411,0.316,0.316,0.321
47177,35.678282,-85.777363,0.322,0.317,0.314
47179,36.295665,-82.495037,0.309,0.324,0.322
47181,35.242687,-87.819703,0.337,0.328,0.327
47183,36.303523,-88.720785,0.304,0.307,0.309
47185,35.927062,-85.455766,0.311,0.302,0.312
47187,35.894972,-86.896958,0.27,0.272,0.259
47189,36.148476,-86.29021,0.317,0.332,0.317
48001,31.841266,-95.661744,0.356,0.334,0.316
48003,32.312258,-102.640206,0.295,0.288,0.281
48005,31.251951,-94.611056,0.297,0.336,0.375
48007,28.104225,-96.977983,0.282,0.28,0.269
48009,33.616305,-98.687267,0.296,0.299,0.271
48011,34.964179,-101.356636,0.275,0.305,0.272
48013,28.894296,-98.528187,0.288,0.279,0.279
48015,29.891901,-96.27017,0.278,0.278,0.27
48017,34.067521,-102.830345,0.288,0.297,0.267
48019,29.755748,-99.260682,0.287,0.275,0.271
48021,30.103128,-97.311859,0.31,0.325,0.331
48023,33.618172,-99.197228,0.275,0.291,0.281
48025,28.416077,-97.742586,0.304,0.306,0.293
48027,31.04211,-97.481921,0.296,0.3,0.29
48029,29.448671,-98.520147,0.301,0.282,0.273
48031,30.265605,-98.399977,0.301,0.304,0.287
48033,32.744062,-101.433033,0.293,0.298,0.273
48035,31.900764,-97.637632,0.293,0.303,0.278
48037,33.446051,-94.422375,0.344,0.327,0.324
48039,29.167818,-95.434647,0.3,0.316,0.312
48041,30.656725,-96.302389,0.276,0.26,0.284
48043,29.808997,-103.252458,0.269,0.276,0.277
48045,34.525173,-101.205893,0.291,0.298,0.264
48047,27.034994,-98.215276,0.291,0.291,0.272
48049,31.764103,-98.99847,0.311,0.275,0.252
48051,30.493487,-96.622091,0.299,0.303,0.298
48053,30.789616,-98.201195,0.287,0.31,0.3
48055,29.840422,-97.631097,0.308,0.284,0.264
48057,28.445366,-96.5833,0.295,0.3,0.291
48059,32.29315,-99.372249,0.29,0.294,0.284
48061,26.102923,-97.478958,0.277,0.318,0.332
48063,32.974581,-94.979085,0.326,0.322,0.318
48065,35.405496,-101.355356,0.289,0.294,0.284
48067,33.083698,-94.357579,0.288,0.307,0.313
48069,34.533621,-102.258786,0.301,0.303,0.281
48071,29.703933,-94.668875,0.314,0.314,0.286
48073,31.843859,-95.156504,0.319,0.309,0.301
48075,34.529337,-100.208336,0.296,0.299,0.27
48077,33.785904,-98.212918,0.296,0.308,0.294
48079,33.60844,-102.830449,0.298,0.295,0.269
48081,31.877105,-100.635236,0.312,0.29,0.281
48083,31.914205,-99.346622,0.287,0.297,0.281
48085,33.193885,-96.578153,0.257,0.25,0.246
48087,34.963358,-100.272135,0.309,0.301,0.28
48089,29.595908,-96.508389,0.301,0.305,0.285
48091,29.803019,-98.255201,0.291,0.285,0.267
48093,31.951645,-98.549617,0.292,0.31,0.283
48095,31.318865,-99.863648,0.311,0.312,0.275
48097,33.639169,-97.210372,0.308,0.302,0.292
48099,31.391177,-97.798022,0.313,0.318,0.303
48101,34.091906,-100.276442,0.295,0.3,0.274
48103,31.422797,-102.487774,0.292,0.291,0.293
48105,30.717532,-101.404211,0.3,0.31,0.279
48107,33.609144,-101.29871,0.29,0.292,0.278
48109,31.445909,-104.526945,0.29,0.308,0.276
48111,36.28637,-102.59402,0.308,0.32,0.315
48113,32.766987,-96.778424,0.292,0.28,0.276
48115,32.741934,-101.947322,0.309,0.321,0.299
48117,34.940766,-102.607564,0.321,0.323,0.294
48119,33.385933,-95.67335,0.293,0.293,0.28
48121,33.205005,-97.119046,0.266,0.239,0.221
48123,29.082342,-97.361656,0.292,0.326,0.306
48125,33.614666,-100.786095,0.286,0.29,0.266
48127,28.423587,-99.765871,0.305,0.314,0.299
48129,34.955036,-100.815846,0.302,0.313,0.276
48131,27.681123,-98.497393,0.299,0.297,0.278
48133,32.324645,-98.83656,0.317,0.318,0.282
48135,31.865301,-102.542507,0.315,0.309,0.316
48137,29.985877,-100.307373,0.291,0.291,0.271
48139,32.347279,-96.798336,0.28,0.285,0.298
48141,31.766403,-106.241391,0.254,0.266,0.284
48143,32.238136,-98.222377,0.295,0.312,0.282
48145,31.25193,-96.934128,0.316,0.301,0.298
48147,33.591161,-96.104988,0.323,0.317,0.284
48149,29.877886,-96.921231,0.287,0.294,0.271
48151,32.740473,-100.40312,0.301,0.292,0.267
48153,34.073731,-101.303274,0.291,0.289,0.268
48155,33.980404,-99.777427,0.285,0.285,0.263
48157,29.526602,-95.771015,0.25,0.235,0.239
48159,33.175846,-95.219066,0.289,0.285,0.269
48161,31.701654,-96.144237,0.308,0.307,0.285
48163,28.869334,-99.108788,0.304,0.313,0.275
48165,32.743942,-102.631562,0.315,0.324,0.306
48167,29.228706,-94.894865,0.289,0.249,0.276
48169,33.183792,-101.301134,0.31,0.31,0.275
48171,30.32639,-98.942106,0.314,0.311,0.268
48173,31.868591,-101.528971,0.291,0.291,0.268
48175,28.6607,-97.430415,0.3,0.316,0.292
48177,29.468704,-97.477738,0.328,0.329,0.295
48179,35.402542,-100.812374,0.277,0.281,0.284
48181,33.624508,-96.675699,0.281,0.294,0.289
48183,32.486397,-94.816276,0.337,0.351,0.353
48185,30.543231,-95.988082,0.348,0.317,0.291
48187,29.583208,-97.949027,0.315,0.32,0.309
48189,34.068436,-101.822888,0.29,0.283,0.306
48191,34.453189,-100.576343,0.297,0.311,0.291
48193,31.706982,-98.111794,0.318,0.33,0.3
48195,36.272847,-101.35693,0.287,0.286,0.281
48197,34.289904,-99.745697,0.302,0.317,0.285
48199,30.329612,-94.393149,0.339,0.344,0.321
48201,29.857273,-95.393037,0.282,0.274,0.272
48203,32.547993,-94.374425,0.315,0.33,0.333
48205,35.840244,-102.610047,0.304,0.298,0.273
48207,33.175965,-99.730773,0.295,0.295,0.273
48209,30.061225,-98.029267,0.273,0.236,0.238
48211,35.816237,-100.284807,0.308,0.309,0.268
48213,32.211633,-95.853418,0.273,0.312,0.302
48215,26.396384,-98.18099,0.34,0.367,0.344
48217,31.98224,-97.129886,0.332,0.305,0.287
48219,33.605932,-102.343398,0.287,0.295,0.307
48221,32.430149,-97.831677,0.26,0.258,0.265
48223,33.148959,-95.565194,0.305,0.293,0.305
48225,31.323036,-95.4216,0.316,0.299,0.283
48227,32.303583,-101.43853,0.312,0.305,0.311
48229,31.450868,-105.377549,0.288,0.29,0.263
48231,33.123438,-96.083807,0.302,0.303,0.27
48233,35.837047,-101.362746,0.332,0.329,0.311
48235,31.303424,-100.981304,0.29,0.294,0.279
48237,33.232277,-98.171902,0.289,0.293,0.269
48239,28.959802,-96.58908,0.313,0.334,0.322
48241,30.752932,-94.022294,0.31,0.33,0.291
48243,30.617087,-104.18786,0.259,0.273,0.262
48245,29.854,-94.149331,0.35,0.369,0.332
48247,27.041212,-98.700127,0.295,0.304,0.273
48249,27.733516,-98.090814,0.3,0.293,0.285
48251,32.379511,-97.364823,0.327,0.332,0.302
48253,32.743709,-99.87443,0.303,0.302,0.274
48255,28.907618,-97.860767,0.279,0.305,0.292
48257,32.598944,-96.288378,0.332,0.305,0.272
48259,29.944524,-98.711094,0.261,0.274,0.273
48261,26.890232,-97.591233,0.296,0.295,0.264
48263,33.18478,-100.76972,0.299,0.296,0.264
48265,30.053928,-99.351968,0.264,0.253,0.267
48267,30.479472,-99.746396,0.287,0.296,0.284
48269,33.614159,-100.250548,0.285,0.29,0.275
48271,29.347087,-100.4177,0.295,0.294,0.267
48273,27.438735,-97.66062,0.313,0.305,0.28
48275,33.616657,-99.747112,0.285,0.294,0.266
48277,33.667263,-95.570348,0.308,0.339,0.327
48279,34.068862,-102.348018,0.295,0.286,0.31
48281,31.196731,-98.240889,0.289,0.281,0.282
48283,28.351098,-99.096774,0.299,0.304,0.266
48285,29.382578,-96.923633,0.318,0.321,0.32
48287,30.321105,-96.976365,0.318,0.309,0.281
48289,31.300493,-95.995622,0.297,0.306,0.295
48291,30.162189,-94.822682,0.32,0.287,0.276
48293,31.547543,-96.593623,0.318,0.346,0.339
48295,36.2802,-100.272683,0.308,0.299,0.272
48297,28.351535,-98.126961,0.299,0.299,0.276
48299,30.707585,-98.68469,0.263,0.271,0.27
48301,31.844936,-103.561229,0.301,0.312,0.29
48303,33.611469,-101.819944,0.277,0.281,0.277
48305,33.178412,-101.818493,0.296,0.313,0.284
48307,31.205477,-99.359856,0.302,0.31,0.285
48309,31.549493,-97.201472,0.286,0.303,0.286
48311,28.384922,-98.578853,0.306,0.313,0.322
48313,30.966878,-95.930372,0.306,0.307,0.288
48315,32.797757,-94.357673,0.335,0.33,0.313
48317,32.30983,-101.961836,0.303,0.299,0.271
48319,30.703232,-99.237608,0.278,0.283,0.262
48321,28.783341,-95.997755,0.314,0.334,0.319
48323,28.745217,-100.311368,0.304,0.301,0.294
48325,29.353661,-99.111085,0.288,0.318,0.322
48327,30.883707,-99.854936,0.29,0.287,0.273
48329,31.870896,-102.024326,0.284,0.308,0.309
48331,30.791242,-96.984395,0.321,0.312,0.297
48333,31.494889,-98.594623,0.293,0.279,0.261
48335,32.303781,-100.92458,0.28,0.285,0.266
48337,33.676289,-97.724747,0.27,0.275,0.259
48339,30.302364,-95.503523,0.279,0.28,0.245
48341,35.835676,-101.890502,0.302,0.312,0.299
48343,33.116466,-94.731265,0.335,0.338,0.3
48345,34.058383,-100.793696,0.279,0.281,0.268
48347,31.62056,-94.62025,0.301,0.326,0.322
48349,32.04845,-96.476908,0.342,0.342,0.284
48351,30.786718,-93.73925,0.308,0.305,0.28
48353,32.312338,-100.418108,0.302,0.307,0.29
48355,27.739406,-97.521643,0.306,0.32,0.336
48357,36.278744,-100.815864,0.314,0.305,0.287
48359,35.401921,-102.59762,0.308,0.317,0.293
48361,30.120918,-93.893358,0.322,0.31,0.295
48363,32.75221,-98.317974,0.289,0.298,0.294
48365,32.163978,-94.305156,0.32,0.323,0.307
48367,32.777096,-97.805905,0.337,0.307,0.29
48369,34.532163,-102.784853,0.313,0.312,0.294
